date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-18 12:55:38,lisickilitvin,,1,7,9,"#Novedades | #LisickiLitvin Paquete de medidas para paliar el impacto económico de la pandemia del COVID-19 Los ministros de Economía y de Desarrollo Productivo, anunciaron un paquete de medidas para paliar impacto económico de la pandemia del #COVID19 https://www.llyasoc.com/es/novedades/novedades-los-ministros-de-economia-y-de-desarrollo-productivo-anunciaron-un-paquete-de-medidas-para-paliar-el-impacto-economico-de-la-pandemia-del-covid-19",,,#Novedades #LisickiLitvin #COVID19,1240260573754949635,https://twitter.com/lisickilitvin/status/1240260573754949635
2020-03-18 12:54:46,omarpanosetti,,0,0,0,"A lavarse las manos!!!!! A todos los dibujantes e ilustradores. Hagan sus colaboraciones para crear conciencia en este momento y publiquemos.Gracias!!! #coronavirus #covid_19 #lavarselasmanos #salud #hand… https://www.instagram.com/p/B94C-LIALmU/?igshid=w7k5114qxxd0",,,#coronavirus #covid_19 #lavarselasmanos #salud #hand,1240260358016811008,https://twitter.com/omarpanosetti/status/1240260358016811008
2020-03-18 12:44:52,raulo_net,victorfyt,0,0,0,"se refiere al Covid-19 ?",,,,1240257864054247424,https://twitter.com/raulo_net/status/1240257864054247424
2020-03-18 12:43:57,MundoGremial,,1,14,13," #LICENCIAS | En este hilo te mostramos cómo son las licencias para empleados públicos y privados con modalidad de trabajo a distancia que dispuso ayer el Gobierno Nacional. #QuedateEnCasa #NoSonVacaciones #Coronavirus #COVID19 #Argentina",,,#LICENCIAS #QuedateEnCasa #NoSonVacaciones #Coronavirus #COVID19 #Argentina,1240257635988967424,https://twitter.com/MundoGremial/status/1240257635988967424
2020-03-18 12:35:48,JuanPTeixeira,,0,0,0,"#BuenMiercoles #FraseMiercoles Frase del día: Anna Freud #Coronavirus #COVID19 #Pandemia en Ciudad Autónoma de Buenos Aires https://www.instagram.com/p/B94AzQ6hwT1/?igshid=s2dpxhakck5q",,,#BuenMiercoles #FraseMiercoles #Coronavirus #COVID19 #Pandemia,1240255583837548544,https://twitter.com/JuanPTeixeira/status/1240255583837548544
2020-03-18 12:32:30,flordrucker,,0,1,1,"Las medidas para reducir la propagación del Covid-19 y el impacto en los barrios populares. Acá el testimonio de Fer Moyano, referente cominitaria. Completísima nota de @flortuchin https://www.redaccion.com.ar/las-urgencias-de-las-y-los-trabajadores-informales-durante-la-pandemia/ vía @redaccioncomar",,@flortuchin @redaccioncomar,,1240254752144986113,https://twitter.com/flordrucker/status/1240254752144986113
2020-03-18 12:31:45,JorgeEliasInter,,0,3,4,"#covid_19 La inmunidad de los líderes | No son imprudentes cuando se sienten inmunes frente al #coronavirus, sino también cuando exponen a los demás al contagio | Por… https://www.instagram.com/p/B94ASnSg6PN/?igshid=151y2aa5d9ups",,,#covid_19 #coronavirus,1240254562935517184,https://twitter.com/JorgeEliasInter/status/1240254562935517184
2020-03-18 12:29:01,tinchomlf,,0,0,0,"Che dale @alferdez habilitá otro centro de diagnóstico del covid19, no puede ser que tengamos solo 79 casos. Es una mentira",,@alferdez,,1240253876877561856,https://twitter.com/tinchomlf/status/1240253876877561856
2020-03-18 12:25:40,ModonEntrena,,0,0,0,"Rutina facil para entrenar en casa con tu propio cuerpo y que esto del #covid_19 solo sea una excusa para reafirmar la motivacion para entrenar y seguir generando mas habitos saludables. . . LAS PRUEBAS DE LA… https://www.instagram.com/p/B93_o2-hxdy/?igshid=qz1hdj4bt80g",,,#covid_19,1240253032161574912,https://twitter.com/ModonEntrena/status/1240253032161574912
2020-03-18 12:17:51,gallinCpL2018,,0,0,0,"PERO MAS EL""DINERO"" EL QUE ESTA YA GASTADO ESE DINERO TAMBIEN PUEDE ESTAR ¡OJO! INFECTADO DE CORONAVIRUS AL PASÁRSELO DE MANO EN MANO. Plástico, acero, telas y billetes: cuánto tiempo vive el COVID-19 en las superficies y los objetos ",,,,1240251065339183106,https://twitter.com/gallinCpL2018/status/1240251065339183106
2020-03-18 12:08:24,anaturca17,,0,9,12,"Los negocios del barrio están sufriendo mucho a raíz de COVID19. Un mal mes puede cerrar un negocio para siempre. Carrefour, Jumbo,los chinos Walmart sobrevivirán Lleva tu $a las personas q realmente lo necesitan para sobrevivir. mantengamos la economía en marcha. ",,,,1240248686858457090,https://twitter.com/anaturca17/status/1240248686858457090
2020-03-18 11:59:39,EPAutora,,1,0,0,"Dicen y es seguro, pero sin explicar que el mayor peligro lo corre el mezclarse en el Peligro El peligro es un extraño llamado Coronavirus o Covid.19 , se sabe que solo se lo puede detener Lavando las manos, bien Hay videos mostrando como hacerlo, lindos gente con poder los",,,,1240246487721881607,https://twitter.com/EPAutora/status/1240246487721881607
2020-03-18 11:56:33,Kichi25M,,1,0,0,"https://www.pagina12.com.ar/253526-coronavirus-encuentran-equipos-de-cibersalud-arrumbados-y-si El macrismo abandonó equipos del Programa de Cibersalud que hoy podrían estar siendo utilizados para enfrentar el Covid-19. #EnCasaPorTodos",,,#EnCasaPorTodos,1240245705308069889,https://twitter.com/Kichi25M/status/1240245705308069889
2020-03-18 11:38:34,CreativaRadio,,0,0,1,"#Importante El ABC sobre el #COVID19 #coronavirus Link de informacion: https://cnnespanol.cnn.com/2020/03/12/el-abc-del-coronavirus-que-es-como-se-contagia-a-quien-afecta-y-como-se-previene/ @CreativaRadio #Informa Fuente: @CNNEE",,@CreativaRadio @CNNEE,#Importante #COVID19 #coronavirus #Informa,1240241180065046542,https://twitter.com/CreativaRadio/status/1240241180065046542
2020-03-18 11:38:22,eddgardope,,0,0,0,"Mira yo prefiero el meteorito que el #Covid_19",,,#Covid_19,1240241129561432065,https://twitter.com/eddgardope/status/1240241129561432065
2020-03-18 11:29:52,miguelbordoni,,0,0,1,"Avisenle al Pepe Mujica q cuando termine la cuarentena x el Covid-19 sale otra cagadora premium para el Uruguay.- https://info135.com.ar/2020/03/17/susana-se-va-del-pais-para-no-pagarle-ni-un-peso-mas-de-impuestos-al-gobierno-de-alberto-y-cristina/",,,,1240238992462929920,https://twitter.com/miguelbordoni/status/1240238992462929920
2020-03-18 11:27:58,MariaRosaSette,,0,0,0,"#covid_19 #covıd19 #coronavirus #coronavirusargentina #pandemia #prevencion #prevención #quedateencasa #psicoterapiaonline #psicologa #psicoanalisis en Ciudad Autónoma de Buenos Aires https://www.instagram.com/p/B935CT7FImi/?igshid=1w19t96s0pmob",,,#covid_19 #cov #coronavirus #coronavirusargentina #pandemia #prevencion #prevenci #quedateencasa #psicoterapiaonline #psicologa #psicoanalisis,1240238511372079106,https://twitter.com/MariaRosaSette/status/1240238511372079106
2020-03-18 11:25:59,MariaRosaSette,,0,0,0,"#covid_19 #covıd19 #coronavirus #coronavirusargentina #pandemia #prevencion #prevención #quedateencasa en Ciudad Autónoma de Buenos Aires https://www.instagram.com/p/B9340B2lneq/?igshid=u65ma1kn6sni",,,#covid_19 #cov #coronavirus #coronavirusargentina #pandemia #prevencion #prevenci #quedateencasa,1240238015114547201,https://twitter.com/MariaRosaSette/status/1240238015114547201
2020-03-18 10:57:27,MnAyelen,arilijalad,0,0,0,"En unos años la pregunta de examen será: ¿Cuáles fueron las medidas tomadas por el gobierno de Argentina para hacer frente a la pandemia del Covid-19? . Vayan estudiando wachines. ",,,,1240230831945404416,https://twitter.com/MnAyelen/status/1240230831945404416
2020-03-18 09:32:20,sercasti,,0,0,0,"Según el colegio imperial de Londres, siguiendo la proyección actual, en los próximos 18 meses, más de 40 millones de personas van a morir por covid-19 en el mundo https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf",,,,1240209414033944576,https://twitter.com/sercasti/status/1240209414033944576
2020-03-18 08:22:01,charlielectric,,0,0,0,"Otro dia en busca de covid 19. . El trabajo no me deja hacer cuarentena.",,,,1240191715434213377,https://twitter.com/charlielectric/status/1240191715434213377
2020-03-18 06:01:21,AndreBartucci,,0,0,0,"Yo NO me olvido! #CoronavirusArgentina #COVID19 @ginesggarcia",,@ginesggarcia,#CoronavirusArgentina #COVID19,1240156318494797824,https://twitter.com/AndreBartucci/status/1240156318494797824
2020-03-18 05:49:32,Juliannicolaas,sosoalarcon,1,0,0,"jajajajajajja al covid-19 le hablo",,,,1240153340740329473,https://twitter.com/Juliannicolaas/status/1240153340740329473
2020-03-18 05:29:08,gcorthey,,0,2,2,"Soluciones #opensource para automatización del diagnóstico de #COVID19 para llegar a 250k muestras/semana @msalnacion @ciencia_ar",,@msalnacion @ciencia_ar,#opensource #COVID19,1240148207059034113,https://twitter.com/gcorthey/status/1240148207059034113
2020-03-18 05:18:54,Emilianocavs92,,0,0,1,"#Coronavirus, descripción gráfica. #CuarentenaNacional #COVID19 #CoronavirusArgentina",,,#Coronavirus #CuarentenaNacional #COVID19 #CoronavirusArgentina,1240145632112844803,https://twitter.com/Emilianocavs92/status/1240145632112844803
2020-03-18 05:02:51,NorbertoFrazze1,,0,0,0," AMPLIACIÓN: Una vacuna recombinante contra el covid-19 desarrollada por un equipo médico dirigido por el epidemiólogo Chen Wei ha sido aprobada para empezar ensayos clínicos en China ",,,,1240141593878945799,https://twitter.com/NorbertoFrazze1/status/1240141593878945799
2020-03-18 04:45:14,alicianieto,alferdez,4,3,4,"SR. PRESIDENTE NOS PUEDE EXPLICAR PORQUE SOLO EL INST. MALBRAN PROCESA LOS ANALISIS DEL COVID19? ESTA SATURADO Y LA LENTITUD EN CONOCER RESULTADOS CREA FALSAS EXPECTATIVAS EN LA POBLACION QUE NO TOMA CONCIENCIA DE A QUE NOS ENFRENTAMOS. #Liberenelmalbran",,,#Liberenelmalbran,1240137159903981568,https://twitter.com/alicianieto/status/1240137159903981568
2020-03-18 04:44:27,LautaroPRAEZE,,0,0,0,"@vivelatino En tres días: 800 nuevos casos confirmados de Covid19 #ClausuraViveLatinoYA",,@vivelatino,#ClausuraViveLatinoYA,1240136963300229127,https://twitter.com/LautaroPRAEZE/status/1240136963300229127
2020-03-18 04:12:10,jochidc,,0,0,2,"Nadie: Nunca nadie: Nunca pero nunca nadie: Las secciones de deportes en contexto covid-19: ",,,,1240128839952588800,https://twitter.com/jochidc/status/1240128839952588800
2020-03-18 03:58:14,VikyBassino,,0,2,1,"#COVID19 es idea mía o aquí está la de Moreno Digo x la manera burda de filtrar los datos. TetraBrick no permite q otro laboratorio realice las pruebas. De esta manera puede controlar los números finales ",,,#COVID19,1240125333887758337,https://twitter.com/VikyBassino/status/1240125333887758337
2020-03-18 03:57:19,alexo_1977,,0,0,0,"¿Por qué el COVID-19 puede ser mortal para algunos? https://cnnespanol.cnn.com/video/covid-19-como-mata-coronavirus-mortal-por-que-explicacion-letalidad-pkg-digital/ vía @cnnee",,@CNNEE,,1240125102815162373,https://twitter.com/alexo_1977/status/1240125102815162373
2020-03-18 03:13:56,santifrik,santifrik,0,0,4,"Usalo con conciencia, usalo si lo necesitas, usalo para no salir de tu casa. A partir de ahora también para pacientes pediatricos! #COVID19 #Coronavirus",,,#COVID19 #Coronavirus,1240114184039411712,https://twitter.com/santifrik/status/1240114184039411712
2020-03-18 03:13:55,cecilianicolini,CasaRosada,0,0,0,"Nuevas medidas en el servicio público de transporte para reforzar el distanciamiento social. Más info sobre Coronavirus COVID-19 en http://bit.ly/Coronavirus-Co… #CuidarteEsCuidarnos",,,#CuidarteEsCuidarnos,1240114181824790528,https://twitter.com/cecilianicolini/status/1240114181824790528
2020-03-18 03:13:51,Drcarlosalvarez,,1,7,13,"HIPERTENSIÓN ARTERIAL Y CORONAVIRUS: si eres hipertenso y tomas medicación como Enalapril o LOSARTAN. NO dejes de tomarla hasta el día de hoy, no hay evidencia que empeore el cuadro. #Covid_19 #pandemia",,,#Covid_19 #pandemia,1240114164540018689,https://twitter.com/Drcarlosalvarez/status/1240114164540018689
2020-03-18 03:00:59,LuxAeternaak47,lilyfoto,0,0,2,"Esto del COVID-19 nos va a dejar muchas enseñanzas, y van a caer muchos mitos",,,,1240110927665643520,https://twitter.com/LuxAeternaak47/status/1240110927665643520
2020-03-18 02:50:36,sebastianfest,,0,1,2,"¿@rolandgarros en septiembre? La @LaverCup dice que no sabía nada de nada y que va a intentar mantener sus fechas (25 al 27 de septiembre en Boston) porque vendió todas las entradas. El #coronavirus #COVID19 infecta también al #tenis. La @usta y @TennisAustralia contra la #FFT",,@rolandgarros @LaverCup @usta @TennisAustralia,#coronavirus #COVID19 #tenis #FFT,1240108310839377920,https://twitter.com/sebastianfest/status/1240108310839377920
2020-03-18 02:38:54,sbibliotecario,,0,5,7,"¿Qué les parece si repasamos todos los recursos bibliotecarios que tenemos publicados? https://bit.ly/2WkOQuA Les dejo este link para que los visiten. Después me cuentan si les gustan y que otros temas proponen #QuedateEnCasa #StayAtHome #YomeQuedoenCasa #COVID19 #coronavirus",,,#QuedateEnCasa #StayAtHome #YomeQuedoenCasa #COVID19 #coronavirus,1240105366286929920,https://twitter.com/sbibliotecario/status/1240105366286929920
2020-03-18 02:37:53,Chucho_Segovia,,0,0,0,"China lanza un fármaco/vacuna contra el covid19, OBVIAMENTE si se fijan, ha atacado a los países más desarrollados, gente que puede pagar relajadamente la vacuna No sé que pensar",,,,1240105112770686978,https://twitter.com/Chucho_Segovia/status/1240105112770686978
2020-03-18 02:36:00,charly_otero,,2,12,19,"Usalo con conciencia, usalo si lo necesitas, usalo para no salir de tu casa, ahora también para pacientes pediatricos! #quedateEncasa #COVID19argentina #COVID19 @informaticaHIBA",,@informaticaHIBA,#quedateEncasa #COVID19argentina #COVID19,1240104638508085250,https://twitter.com/charly_otero/status/1240104638508085250
2020-03-18 02:25:14,JuanPTeixeira,,0,0,0,"Sin fútbol, sin facultad y con el #Coronavirus por la calle, mejor quedarse en casa. #YoMeQuedoEnCasa #COVID19 #Pandemia en Ciudad Autónoma de Buenos Aires https://www.instagram.com/p/B9267O5hIYl/?igshid=wrlqd49f7xdf",,,#Coronavirus #YoMeQuedoEnCasa #COVID19 #Pandemia,1240101929629483009,https://twitter.com/JuanPTeixeira/status/1240101929629483009
2020-03-18 02:24:03,Martin_Chil4,,0,0,0,"Sino tenés que trabajar, quédate en casa pelotudo/a ! #COVID19 #coronavirus",,,#COVID19 #coronavirus,1240101632001683456,https://twitter.com/Martin_Chil4/status/1240101632001683456
2020-03-18 01:58:38,inglize3,,6,5,16,"¿Qué programa te gustaría que se repitiera para pasar la cuarentena? @eltreceoficial @PolkaProd #CuarentenaNacional #COVID19",,@eltreceoficial @PolkaProd,#CuarentenaNacional #COVID19,1240095233674752001,https://twitter.com/inglize3/status/1240095233674752001
2020-03-18 01:57:40,AleeUnity,madorni,0,0,0,"Los políticos de argentina igual de letales que el covid19 ",,,,1240094992196124673,https://twitter.com/AleeUnity/status/1240094992196124673
2020-03-18 01:43:07,sebasp,,1,0,2,"Los pequeños negocios corren mucho riesgo con COVID-19. Un mes difícil puede hacer quebrar el negocio. Pedir comida en locales pequeños. Comprar en el Petshop de la esquina y no en grandes redes. Ir al comercio cerca de tu casa y no a las grandes cadenas de supermercados.",,,,1240091331256553474,https://twitter.com/sebasp/status/1240091331256553474
2020-03-18 01:39:21,jorgehugohv,,0,0,1,"Las violaciones a la cuarentena dispuesta por el Poder Ejecutivo para impedir la introducción o propagación del virus COVID-19 en el territorio nacional deben castigarse en todos los casos en cumplimiento del art 205 del Código Penal.",,,,1240090380076531716,https://twitter.com/jorgehugohv/status/1240090380076531716
2020-03-18 01:34:27,emiojea,,1,5,14,"NACION, CIUDAD E INSTITUCIONES DEPORTIVAS DE CABA TRABAJANDO X LOS CLUBES DE BARRIO ANTE LA CRISIS. Desde la Mesa de Clubes e Instituciones Deportivas de CABA ante la pandemia del COVID-19 declaramos la emergencia social, económica y sanitaria de nuestras instituciones ",,,,1240089149446725644,https://twitter.com/emiojea/status/1240089149446725644
2020-03-18 01:23:54,barreiromatias_,,0,1,4,"Extremar las precauciones es fundamental para evitar la circulación del #coronavirus Covid-19. Lavate las manos durante 20 segundos y evitá llevarte las manos a la cara. Más información @msalnacion #ArgentinaUnida #CuidarteEsCuidarnos #MeQuedoEnCasa",,@msalnacion,#coronavirus #ArgentinaUnida #CuidarteEsCuidarnos #MeQuedoEnCasa,1240086495098175489,https://twitter.com/barreiromatias_/status/1240086495098175489
2020-03-18 01:11:31,Kiwita,martinp5_,3,0,5,"- Mejor un año de cárcel, sino para que nos separamos? - Materializarme en lugares - Si - No leo (Add y dislexia) pero en algún momento logré leer todo Capote y a amé todo. - Salado - Electrónico - how long Covid19 lasts on surfaces - Creo que no, pero lo tengo que pensar",,,,1240083378537410560,https://twitter.com/Kiwita/status/1240083378537410560
2020-03-18 00:52:31,LEONARDODIAZ810,,0,4,9,"X suerte el compañero Veliz se encuentra bien, con un fuerte estado gripal y haciendo reposo en su casa. Pero también es muy importante no brindar diagnósticos falsos y apresurados, generar más pánico en éste momento no nos ayuda. #NosCuidamosEntreTodos #NoSonVacaciones #COVID19 ",,,#NosCuidamosEntreTodos #NoSonVacaciones #COVID19,1240078597190299654,https://twitter.com/LEONARDODIAZ810/status/1240078597190299654
